Company Name,Ticker,Last Close
"FutureTech II Acquisition Corp.","FTII","10.63"
"FitLife Brands ","FTLF","16.02"
"Fortinet","FTNT","69.54"
"Fortis","FTS","42.61"
"Fortive","FTV","67.23"
"fuboTV","FUBO","1.85"
"Fuji Heavy Industries","FUJHY","9.19"
"Fujifilm","FUJIY","63.76"
"H. B. Fuller","FUL","67.02"
"Fulcrum Therapeutics","FULC","3.15"
"Fulton Financial","FULT","12.68"
"Cedar Fair","FUN","42"
"First United","FUNC","13.95"
"","FUND","7.86"
"Fuchs Petrolub","FUPBY","9.03"
"FIRST US BANCSH","FUSB","7.26"
"Fusion Pharmaceuticals","FUSN","5.33"
"Futu Holdings","FUTU","40.225"
"Arcimoto","FUV","1.68"
"FVCBankcorp","FVCB","10.47"
"Fiverr International","FVRR","28.49"
"Fifth Wall Acquisition Corp. III","FWAC","10.82"
"First Wave BioPharma","FWBI","1.5901"
"Liberty Media","FWONA","65.61"
"Liberty Media","FWONB","63.25"
"Liberty Media","FWONK","73.22"
"Forward Pharma","FWPAY","2.8"
"Forward Air","FWRD","101.31"
"First Watch Restaurant Group","FWRG","18.22"
"FIH Mobile","FXCNY","1.9"
"Financial Strategies Acquisition Corp.","FXCO","10.75"
"","FXI","27.99"
"First National","FXNC","15.945"
"Frontier Communications Parent","FYBR","15.63"
"FAST Acquisition Corp. II","FZT","10.35"
"Genpact","G","37.45"
"","GAB","5.62"
"German American Bancorp","GABC","29.93"
"Gaia","GAIA","2.54"
"Gladstone Investment","GAIN","12.88"
"Galectin Therapeutics","GALT","1.58"
"","GAM","40.36"
"Gambling.com","GAMB","10.84"
"Golden Arrow Merger","GAMC","10.3"
"GameSquare Holdings, Inc.","GAME","3.87"
"Gamco Investors","GAMI","19"
"GAN Limited","GAN","1.34"
"Gain Therapeutics","GANX","4.86"
"Generation Asia I Acquisition","GAQ","10.52"
"StealthGas","GASS","3.1"
"Marblegate Acquisition Corp.","GATE","10.17"
"Gatos Silver","GATO","4.6"
"GATX","GATX","124.01"
"Global Blue Group","GB","4.99"
"Global Blockchain Acquisition Corp.","GBBK","10.37"
"Glacier Bancorp","GBCI","34.08"
"Global Healthcare REIT","GBCS","4.75"
"Golub Capital BDC","GBDC","13.31"
"Generation Bio","GBIO","4.37"
"Global Indemnity","GBLI","27.61"
"Gibson Energy","GBNXF","16.58"
"Generations Bancorp NY","GBNY","8.7"
"Grupo Financiero Banorte","GBOOY","42.1"
"New Concept Energy","GBR","1.06"
"Global Business Travel Group, Inc.","GBTG","7.84"
"GivBux","GBUX","1.5335"
"The Greenbrier Companies","GBX","29.46"
"Greene County Bancorp","GCBC","28.66"
"Gannett","GCI","2.06"
"GCM Grosvenor","GCMG","7.11"
"Genesco","GCO","20.31"
"GigaCloud Technology Inc.","GCT","6.8"
"","GCV","4.44"
"General Dynamics","GD","210.81"
"GD Culture Group Limited","GDC","4.89"
"GoDaddy","GDDY","72.5"
"Golden Entertainment","GDEN","44.99"
"Nexters Inc.","GDEV","7.25"
"Golden Heaven Group Holdings Ltd.","GDHG","4.28"
"Gardiner Healthcare Acquisitions Corp.","GDNR","10.68"
"Green Dot","GDOT","19.02"
"GoodRx","GDRX","5.53"
"Gold Reserve","GDRZF","1.3"
"GDS Holdings","GDS","11.19"
"Goldenstone Acquisition","GDST","10.5"
"CytoMed Therapeutics Limited","GDTC","2.79"
"Grid Dynamics","GDYN","9"
"General Electric","GE","105.46"
"GEA Group","GEAGF","43.02"
"Great Eagle","GEAHF","1.9"
"Great Elm Capital Group","GECC","7.9926"
"Gecina","GECFF","104.199"
"Greif","GEF","62.3"
"Greif Bros.","GEF.B","71.89"
"Great Elm Group","GEG","2.11"
"Genel Energy","GEGYY","1.41"
"GE HealthCare Technologies Inc.","GEHC","82.93"
"Gravitas Education Holdings, Inc. Unsponsored ADR","GEHI","13.01"
"Genesis Energy","GEL","10.02"
"Geely Automobile","GELYY","24.5"
"GEN DIGITAL INC","GEN","18.13"
"Gencor Industries","GENC","14.38"
"Genius Sports Limited","GENI","5.91"
"Genesis Unicorn Capital Corp.","GENQ","10.72"
"The Geo Group","GEO","7.73"
"Geospace Technologies","GEOS","8.52"
"Geron","GERN","3.6"
"Guess","GES","20.01"
"MEDIASET ESPANA","GETVY","3.76"
"Getty Images Holdings, Inc.","GETY","5.58"
"Gevo","GEVO","1.57"
"Guardforce AI Co.","GFAI","5.83"
"Gafisa","GFASY","2"
"Griffon","GFF","35.32"
"Growth for Good Acquisition","GFGD","10.37"
"Gold Fields Limited","GFI","15.64"
"GFL Environmental","GFL","37.29"
"Graf Acquisition Corp IV","GFOR","10.27"
"GlobalFoundries","GFS","57.4"
"Golden Falcon Acquisition","GFX","10.17"
"Genesis Growth Tech Acquisition Corp.","GGAA","11.49"
"Grupo Financiero Galicia","GGAL","13.93"
"Gerdau","GGB","5.08"
"GREEN GIANT INC","GGE","2.2"
"Graco","GGG","80.16"
"Giant Group","GGLT","499"
"Gogoro Inc.","GGR","3.17"
"","GGT","6.09"
"Guardant Health","GH","32.67"
"Graham Holdings","GHC","581.77"
"GreenTree Hospitality Group","GHG","4.3099"
"Greystone Housing Impact Investors LP","GHI","15.89"
"Gores Holdings IX, Inc.","GHIX","10.19"
"Greenhill & Co.","GHL","14.56"
"Guild","GHLD","10.59"
"Graham","GHM","11.49"
"GH Research","GHRS","12.14"
"GUARDION HEALTH","GHSI","6.2"
"GigCapital5, Inc.","GIA","10.63"
"CGI Group","GIB","105.33"
"Global Industrial Company","GIC","26.16"
"Gulf Island Fabrication","GIFI","3.25"
"GigaMedia Limited","GIGM","1.42"
"GIII Apparel Group","GIII","20.98"
"Gildan Activewear","GIL","29.74"
"Gilead Sciences","GILD","76.2"
"Gilat Satellite Networks","GILT","5.585"
"","GIM","4.12"
"Generation Income Properties","GIPR","4.05"
"General Mills","GIS","83.78"
"Glaukos","GKOS","64.82"
"Globe Life","GL","106.74"
"Gladstone Capital","GLAD","9.55"
"Imation","GLAE","8.6"
"Glanbia","GLAPY","74.37"
"Globale Online","GLBE","35.45"
"Glen Burnie Bancorp","GLBZ","8.4"
"","GLD","182.34"
"Great Lakes Dredge & Dock","GLDD","7.25"
"GoldMining","GLDG","1.03"
"Globalink Investment Inc.","GLLI","10.54"
"Galmed Pharmaceuticals","GLMD","4.35"
"Glencore","GLNCY","10.68"
"Golar LNG Limited","GLNG","22"
"Globant","GLOB","174.29"
"GasLog Partners","GLOP","8.56"
"Global Partners","GLP","30.75"
"Galp Energia","GLPEY","5.575"
"Galapagos","GLPG","42.41"
"Gaming and Leisure Properties","GLPI","49.6"
"Greenlight Capital Re","GLRE","9.8"
"","GLRY","24.28"
"Greenwich LifeSciences","GLSI","11.39"
"Global Star Acquisition Inc.","GLST","10.47"
"Glatfelter","GLT","3.43"
"Galecto","GLTO","2.39"
"Monte Rosa Therapeutics","GLUE","7.36"
"Corning","GLW","31.28"
"Galaxy Gaming","GLXZ","2.38"
"GlycoMimetics","GLYC","2.05"
"General Motors","GM","35.24"
"Genmab","GMAB","39.15"
"Esports Entertainment Group","GMBL","1.94"
"Gamida Cell","GMDA","2.29"
"GameStop","GME","24.69"
"Globus Medical","GMED","56.19"
"","GMF","99.27"
"Aetherium Acquisition Corp.","GMFI","10.48"
"Golden Matrix Group, Inc.","GMGI","2.2978"
"Global Medical REIT","GMRE","9.12"
"GMS","GMS","66.63"
"Greencore Group","GNCGY","4.03"
"Genie Energy","GNE","13.99"
"GENFIT","GNFT","4.32"
"GETINGE","GNGBY","23.04"
"Genco Shipping & Trading Limited","GNK","13.89"
"Global Net Lease","GNL","10.23"
"Genelux Corporation","GNLX","28.39"
"Genmab","GNMSF","388.5"
"GN Store Nord","GNNDY","76.52"
"Generac Holdings","GNRC","117.32"
"Genius Group","GNS","1.04"
"Genasys","GNSS","2.61"
"Genenta Science","GNTA","5.53"
"Gentex","GNTX","27.29"
"Guaranty Bancshares","GNTY","26.57"
"Genius Brands International","GNUS","2.48"
"Genworth Financial","GNW","5.55"
"Grocery Outlet","GO","28.73"
"GoHealth","GOCO","19.84"
"Golden Ocean Group","GOGL","7.68"
"GoGreen Investments","GOGN","10.7"
"Gogo","GOGO","15.86"
"Gol Linhas Aereas Inteligentes","GOL","3.92"
"Barrick Gold","GOLD","17.13"
"Acushnet","GOLF","48.73"
"Gladstone Commercial","GOOD","12.22"
"Alphabet","GOOG","127.91"
"Alphabet","GOOGL","127.31"
"Canada Goose","GOOS","16.9"
"Gossamer Bio","GOSS","1.25"
"GSX Techedu","GOTU","3.12"
"Gouverneur Bancorp","GOVB","8.2"
"GreenPower Motor","GP","2.5699"
"Global Partner Acquisition Corp II","GPAC","10.57"
"Genuine Parts","GPC","152.3"
"Structure Therapeutics Inc. Sponsored ADR","GPCR","32.7"
"Great Portland Estates","GPEAF","5.95"
"Grupo Financiero Inbur","GPFOY","11.15"
"Group 1 Automotive","GPI","238.29"
"Graphic Packaging Holding Company","GPK","25.84"
"Granite Point Mortgage Trust","GPMT","5.23"
"Global Payments","GPN","100.82"
"Gulfport Energy","GPOR","98.91"
"Grupo Carso","GPOVY","12.92"
"Green Plains Partners","GPP","12.87"
"Green Plains","GPRE","32.13"
"Geopark","GPRK","10.24"
"GoPro","GPRO","4.37"
"The Gap","GPS","9.07"
"Grab ","GRAB","3.23"
"Green Brick Partners","GRBK","53.96"
"GormanRupp","GRC","26.43"
"Gracell Biotechnologies","GRCL","3.74"
"Greenidge Generation Holdings","GREE","2.06"
"Gree","GREZF","6.2"
"Grifols","GRFS","8.85"
"Graphex Group Limited Sponsored ADR","GRFX","1.16"
"GRI Bio, Inc.","GRI","5.96"
"Muscle Maker","GRIL","1.31"
"Grindrod Shipping","GRIN","8.44"
"Garmin","GRMN","105.43"
"GRINDR INC","GRND","6.1"
"Greenpro Capital","GRNQ","1.81"
"Granite Ridge Resources, Inc.","GRNT","5.97"
"Grafton Group","GROUF","6.7301"
"Grove Collaborative Holdings, Inc.","GROV","2.15"
"U.S. Global Investors","GROW","2.77"
"Gold Royalty","GROY","1.95"
"Granite Real Estate","GRP.U","62.14"
"Graphite Bio","GRPH","2.96"
"Groupon","GRPN","6.12"
"GrandSouth Bancorporation","GRRB","39.05"
"GORILLA TECH GP","GRRR","1.99"
"Grasim Industries","GRSXY","19.61"
"Gritstone bio","GRTS","2.38"
"Galera Therapeutics","GRTX","3.05"
"GRAVITY Co.","GRVY","58.2"
"GrowGeneration","GRWG","3.94"
"The Goldman Sachs Group","GS","326.8"
"Globalstar","GSAT","1.24"
"Great Southern Bancorp","GSBC","52.84"
"Goldman Sachs BDC","GSBD","13.53"
"Global System Dynamics, Inc.","GSD","10.66"
"","GSG","19.37"
"Goosehead Insurance","GSHD","60.07"
"GSI Technology","GSIT","7.02"
"GSK PLC Sponsored ADR","GSK","34.62"
"Global Ship Lease","GSL","18.77"
"Ferroglobe","GSM","5.06"
"G Squared Ascend II","GSQB","10.41"
"GSR II Meteora Acquisition Corp.","GSRM","10.25"
"Golden Sun Education Group Limited","GSUN","1.1601"
"Goodyear","GT","13.55"
"Global Technology Acquisition Corp. I","GTAC","10.39"
"Green Thumb Industries Inc.","GTBIF","7.42"
"Gran Tierra Energy","GTE","5.77"
"Greenland Technologies","GTEC","1.77"
"Gates Industrial","GTES","12.55"
"G1 Therapeutics","GTHX","2.8"
"Good Times Restaurants","GTIM","2.88"
"Gitlab","GTLB","46.44"
"Chart Industries","GTLS","124.11"
"Gray Television","GTN","7.78"
"Gray Television","GTN.A","8.575"
"Great American Bancorp","GTPS","33"
"Garrett Motion","GTX","8.31"
"Getty Realty","GTY","34.54"
"Gulf Resources","GURE","2.71"
"Granite Construction","GVA","39.32"
"Givaudan","GVDNY","66.87"
"ESS Tech","GWH","1.38"
"Guidewire Software","GWRE","73.19"
"Global Water Resources","GWRS","12.15"
"W.W. Grainger","GWW","685.81"
"GXO Logistics","GXO","59.36"
"Gyrodyne","GYRO","9.05"
"GazitGlobe","GZTGF","3.25"
"Hyatt Hotels","H","117.33"
"Hawaiian Holdings","HA","8.83"
"Haemonetics","HAE","86.89"
"Hanmi Financial","HAFC","16.34"
"Healthcare AI Acquisition Corp.","HAIA","10.53"
"The Hain Celestial Group","HAIN","12.1"
"Halliburton","HAL","31.23"
"Hallmark Financial Services","HALL","4.07"
"Halozyme Therapeutics","HALO","33.98"
"Harleysville Savings Financial","HARL","23.0001"
"Hasbro","HAS","59.94"
"Hannon Armstrong Sustainable Infrastructure Capita","HASI","25.23"
"Haynes International","HAYN","48.6"
"HAYS","HAYPY","13.77"
"Hayward Holdings","HAYW","11.38"
"Huntington Bancshares","HBAN","11.27"
"Hamilton Beach Brands","HBB","10.25"
"Home Bancorp","HBCP","33.7"
"Hanesbrands","HBI","4.58"
"Harvard Bioscience","HBIO","5.83"
"HudBay Minerals","HBM","4.71"
"Horizon Bancorp IN","HBNC","10.28"
"Harbour Energy","HBRIY","2.99"
"HBT Financial","HBT","19.47"
"HCA Healthcare","HCA","271.19"
"Health Catalyst","HCAT","12.26"
"High Country Bancorp","HCBC","31"
"Warrior Met Coal","HCC","35.4"
"HeritageCrystal Clean","HCCI","34.86"
"Harbor Custom Development","HCDI","3.87"
"Hochschild Mining","HCHDF","1.02"
"HCI Group","HCI","56.13"
"The Hackett Group","HCKT","20.01"
"HUTCHMED (China) Limited Sponsored ADR","HCM","12.6"
"HCM Acquisition Corp.","HCMA","10.85"
"Holcim Ltd Unsponsored ADR","HCMLY","12.66"
"HashiCorp","HCP","35.49"
"Healthcare Services Group","HCSG","13.78"
"Healthcare Triangle","HCTI","3.08"
"Hennessy Capital Investment Corp. VI","HCVI","10.22"
"HCW Biologics","HCWB","1.85"
"Medovex","HCYT","2.5"
"Home Depot","HD","296"
"HDFC Bank Limited","HDB","64.38"
"HeidelbergCement","HDELY","15.04"
"Hudson Technologies","HDSN","9.42"
"Hawaiian Electric Industries","HE","36.85"
"Turtle Beach","HEAR","11.34"
"H&E Equipment Services","HEES","40.77"
"Hengan International Group Co.","HEGIY","22.6"
"Heico","HEI","159.42"
"Heico","HEI.A","126.98"
"Heineken","HEINY","51.0465"
"Helen of Troy","HELE","98.73"
"Henkel AG & Co.","HENKY","17.93"
"H2O Innovation","HEOFF","2.2"
"Holly Energy Partners","HEP","17.9"
"Hepion Pharmaceuticals","HEPA","11.92"
"DMARKET Electronic Services & Trading","HEPS","1.1"
"Hess","HES","132.25"
"Hess Midstream Partners","HESM","28.5"
"HFB Financial","HFBA","36.99"
"Home Federal Bancorp  of Louisiana","HFBL","14.1199"
"HF FOODS GROUP","HFFG","3.96"
"Heritage Financial","HFWA","17.58"
"Heritage Global","HGBL","4"
"Power Assets","HGKGY","5.43"
"HORIZON GROUP","HGPI","2.15"
"Hugoton Royalty Trust","HGTXU","1.1"
"Hagerty","HGTY","9.73"
"Hilton Grand Vacations","HGV","46.97"
"The Howard Hughes Corporation","HHC","78.4"
"HHG Capital","HHGC","10.51"
"HH&L Acquisition Co.","HHLA","10.45"
"HeadHunter Group","HHR","15.03"
"HAMMERHEAD RES","HHRS","7.6"
"Harte Hanks","HHS","6.25"
"Hillenbrand","HI","51"
"Hibbett Sports","HIBB","37.37"
"Hingham Institution for Savings","HIFS","218.66"
"The Hartford Financial Services Group","HIG","70.59"
"Highway Holdings","HIHO","2.25"
"Huntington Ingalls Industries","HII","209.88"
"Hidili Industry International Development","HIIDQ","6.8625"
"Hims & Hers Health","HIMS","9.19"
"Himax Technologies","HIMX","7.08"
"Hino Motors","HINOY","39.67"
"Hippo Holdings","HIPO","17.05"
"","HISF","44.21"
"H.I.S. Co.","HISJF","14.86"
"High Tide","HITI","1.26"
"HIVE Blockchain Technologies","HIVE","3.18"
"Highwoods Properties","HIW","21.74"
"AMTD Digital Inc. Sponsored ADR","HKD","6.59"
"Hitek Global Inc.","HKIT","10.6"
"Hikma Pharmaceuticals","HKMPF","23"
"Hong Kong Television Network","HKTVY","11.6"
"Hecla Mining","HL","5.42"
"Heartland Banc","HLAN","83"
"Henderson Land Development Co.","HLDCY","3.26"
"Herbalife Ltd","HLF","12.25"
"Halfords Group","HLFDY","5.14"
"Home Loan Financial","HLFN","31.5"
"Houlihan Lokey","HLI","91.23"
"Helios Technologies","HLIO","58.29"
"Harmonic","HLIT","18.01"
"Holley","HLLY","3.47"
"Halma","HLMAF","30.12"
"Hillman Solutions Corp.","HLMN","8.59"
"Haleon PLC Sponsored ADR","HLN","8.25"
"Hamilton Lane","HLNE","74.51"
"Hang Lung Properties","HLPPY","8.605"
"Hilton Worldwide","HLT","144.6"
"Hellenic Telecom Organization","HLTOY","7.65"
"HilleVax","HLVX","18.5"
"Helix Energy Solutions Group","HLX","7.07"
"Heartland Media Acquisition Corp.","HMA","10.495"
"Hainan Manaslu Acquisition Corp.","HMAC","10.5"
"Honda Motor Co.","HMC","30.72"
"Horace Mann Educators","HMN","31.46"
"HMN Financial","HMNF","18.6"
"Home Point Capital","HMPT","2.32"
"HomeStreet","HMST","6.23"
"Harmony Gold","HMY","4.57"
"Hongkong Land","HNGKY","21.565"
"Hon Hai Precision Industry Co.","HNHPF","6.845"
"HNI","HNI","26.3"
"Hang Lung Group","HNLGY","8.11"
"Hennessy Advisors","HNNA","7.5499"
"Hennes & Mauritz","HNNMY","2.56"
"HNR Acquisition Corp.","HNRA","10.56"
"Hallador Energy","HNRG","8.305"
"The Honest Company","HNST","1.62"
"Hanover Bancorp","HNVR","17.78"
"Hoya","HOCPY","131.65"
"Hooker Furniture","HOFT","16.67"
"Hall of Fame Resort & Entertainment","HOFV","8.35"
"HarleyDavidson","HOG","34.11"
"Hollysys Automation Technologies","HOLI","17.3"
"MICROCLOUD HLGM","HOLO","2.3"
"Hologic","HOLX","79.04"
"Home BancShares","HOMB","23.39"
"Honeywell International","HON","196.34"
"HarborOne Bancorp","HONE","9.12"
"Robinhood Markets","HOOD","9.12"
"HOOKIPA Pharma","HOOK","1.16"
"Hope Bancorp","HOPE","9.11"
"Hoth Therapeutics","HOTH","3.35"
"Hour Loop","HOUR","1.67"
"ANYWHERE RE INC","HOUS","6.51"
"Hovnanian Enterprises","HOV","90.6"
"Werewolf Therapeutics","HOWL","3.47"
"Helmerich & Payne","HP","32.85"
"Hewlett Packard","HPE","15.34"
"HighPeak Energy","HPK","14.37"
"Home Plate Acquisition","HPLT","10.15"
"Hudson Pacific Properties","HPP","5.17"
"HP","HPQ","29.65"
"","HQH","17.1"
"HireQuest","HQI","25.66"
"","HQL","13.61"
"HealthEquity","HQY","65.67"
"Healthcare Realty Trust Incorporated","HR","19.44"
"H&R Block","HRB","31.22"
"Harbor Diversified","HRBR","2.27"
"Hargreaves Lansdown","HRGLY","19.719"
"Herc Holdings","HRI","115.57"
"Horiba","HRIBF","56.32"
"Hormel Foods","HRL","40.43"
"Harmony Biosciences","HRMY","36.45"
"Harrow Health","HROW","21.46"
"Heritage Insurance","HRTG","5.02"
"Heron Therapeutics","HRTX","1.11"
"Horizon Technology Finance","HRZN","12.05"
"Hesai Group Sponsored ADR","HSAI","9.2"
"HSBC","HSBC","38.2"
"Harsco","HSC","8.61"
"Heart Test Laboratories, Inc.","HSCS","1.05"
"Himalaya Shipping Ltd.","HSHP","5.8"
"Henry Schein","HSIC","75.37"
"Heidrick & Struggles International","HSII","25.99"
"Heska","HSKA","119.84"
"Hang Seng Bank","HSNGY","13.97"
"Hudson Global","HSON","21.55"
"Horizon Space Acquisition I Corp.","HSPO","10.33"
"Host Hotels & Resorts","HST","17.61"
"HealthStream","HSTM","23.84"
"Hershey","HSY","255.29"
"Hersha Hospitality Trust","HT","6.34"
"HomeTrust Bancshares","HTBI","22.15"
"Heritage Commerce Corp","HTBK","8.22"
"HITACHI CONSTR","HTCMY","52"
"HeartCore Enterprises","HTCR","1.42"
"Hercules Capital","HTGC","14.87"
"Hilltop Holdings","HTH","32.22"
"Hitachi","HTHIY","124.213"
"H World Group Limited Sponsored ADR","HTHT","42.31"
"Heartland Express","HTLD","16.09"
"Heartland Financial USA","HTLF","31.27"
"Fusion Fuel Green","HTOO","3.22"
"Hertz Global","HTZ","16.74"
"Hubbell","HUBB","296.17"
"Hub Group","HUBG","75.67"
"HubSpot","HUBS","530.29"
"Hudson Acquisition I Corp.","HUDA","10.3"
"Huadi International Group Co.","HUDI","4.38"
"FSD PHARMA","HUGE","1.18"
"Huabao International","HUIHY","20.28"
"Huize","HUIZ","1.27"
"Humana","HUM","511.12"
"Humacyte, Inc.","HUMA","4.09"
"Huntsman","HUN","26.48"
"Hurco Companies","HURC","22.62"
"Huron Consulting Group","HURN","82.83"
"Houston American Energy","HUSA","2.42"
"Hut 8 Mining","HUT","2.08"
"HUYA","HUYA","3.25"
"HV Bancorp","HVBC","32"
"Hannover Ruck","HVRRY","107.272"
"Haverty Furniture Companies","HVT","27.85"
"Haverty Furniture Companies","HVT.A","27.36"
"Hawthorn Bancshares","HWBK","18.6"
"Hancock Whitney","HWC","41.33"
"Howden Joinery","HWDJY","34.74"
"Healthwell Acquisition Corp. I","HWEL","10.24"
"Hawkins","HWKN","50.3"
"Hawks Acquisition Corp.","HWKZ","10.3"
"Howmet Aerospace","HWM","45.29"
"Helix BioMedix","HXBM","23"
"Hexcel","HXL","72.58"
"HysterYale Materials Handling","HY","52.81"
"","HYB","6.52"
"Hydrofarm","HYFM","1.01"
"","HYG","74.64"
"Hyliion","HYLN","1.72"
"Hyundai Motor Co.","HYMLF","89"
"Hypermarcas","HYPMY","9.04"
"Hyperfine","HYPR","1.89"
"Hywin","HYW","6.2"
"Horizon Therapeutics","HZNP","99.8"
"MarineMax","HZO","32.95"
"IAC INC","IAC","59.67"
"Iamgold","IAG","3.01"
"Integra LifeSciences","IART","40.67"
"Integral Ad Science Holding","IAS","19.19"
"","IAU","37.2"
"i-80 Gold Corp.","IAUX","2.27"
"Industrias Bachoco","IBA","53"
"","IBB","129.08"
"Independent Bank","IBCP","18.35"
"Iberdrola","IBDRY","49.95"
"IBEX Limited","IBEX","22.04"
"Interactive Brokers","IBKR","81.18"
"International Business Machines","IBM","132.69"
"ICICI Bank","IBN","22.98"
"International Bancshares","IBOC","46.98"
"Installed Building Products","IBP","117.16"
"ImmunityBio","IBRX","3.29"
"Independent Bank Group","IBTX","39.17"
"icad","ICAD","1.25"
"International Consolidated Airlines Group","ICAGY","3.855"
"ImmuCell","ICCC","5.0901"
"ICC Holdings","ICCH","16.4"
"IceCure Medical","ICCM","1.13"
"Independence Contract Drilling","ICD","2.99"
"Intercontinental Exchange","ICE","108.44"
"","ICF","54.26"
"ICF International","ICFI","119.36"
"Intchains Group Limited Unsponsored ADR","ICG","9.1"
"Ichor Holdings","ICHR","32.52"
"ICL Group","ICL","5.36"
"iClick Interactive Asia Group","ICLK","2.79"
"ICON","ICLR","223.89"
"Investcorp Credit Management BDC","ICMB","3.9548"
"Iconic Sports Acquisition Corp.","ICNC","10.56"
"Intercept Pharmaceuticals","ICPT","11.31"
"ICTS International","ICTSF","4.62"
"ICU Medical","ICUI","190.45"
"Icosavax","ICVX","9.89"
"IDACORP","IDA","103.74"
"T Stamp Inc.","IDAI","2.13"
"IDEX Biometrics ASA","IDBA","5.111"
"Industrial & Commercial Bank of China","IDCBY","10.93"
"InterDigital","IDCC","86.13"
"Industria de Diseno Textil","IDEXY","17.14"
"Intellicheck Mobilisa","IDN","2.84"
"Idaho Strategic Resources","IDR","5.09"
"IDT","IDT","29.96"
"","IDV","27.02"
"Interpace Biosciences","IDXG","1.35"
"IDEXX Laboratories","IDXX","459.53"
"IDEAYA Biosciences","IDYA","24.45"
"Ivanhoe Electric Inc.","IE","13.66"
"","IEF","97.35"
"IEH CORP","IEHC","6.25"
"Icahn Enterprises","IEP","24.03"
"IES","IESC","51.98"
"IDEX","IEX","205.54"
"Infobird Co.","IFBD","1.47"
"International Flavors & Fragrances","IFF","80.87"
"InFinT Acquisition","IFIN","10.7442"
"","IFN","15.52"
"Infineon Technologies","IFNNY","38.1"
"InflaRx","IFRX","4.21"
"Intercorp Financial Services","IFS","22.84"
"","IGE","38.205"
"","IGIB","50.49"
"International General Insurance","IGIC","9.29"
"Internet Gold Golden Lines","IGLDF","4"
"IGM Biosciences","IGMS","10.02"
"","IGSB","50.16"
"International Game Technology","IGT","26.92"
"Inception Growth Acquisition","IGTA","10.3039"
"iHuman","IH","2.69"
"Intercontinental Hotels Group","IHG","68.93"
"IHI CORP","IHICY","6.55"
"iHeartMedia","IHRT","3.62"
